,Accuracy,F1 Score,Theil Index,False Positive Rate - Unprivileged,False Positive Rate - Privileged,False Negative Rate - Unprivileged,False Negative Rate - Privileged,Accuracy - Unprivileged,Accuracy - Privileged,False Discovery Rate - Unprivileged,False Discovery Rate - Privileged,False Omission Rate - Unprivileged,False Omission Rate - Privileged,Num True Pos,Num True Neg,Num False Pos,Num False Neg,Num True Pos - Privileged,Num True Neg - Privileged,Num False Pos - Privileged,Num False Neg - Privileged,Num True Pos - Unprivileged,Num True Neg - Unprivileged,Num False Pos - Unprivileged,Num False Neg - Unprivileged,F1 Score - Privileged,F1 Score - Unprivileged,Privileged base Rate,Unprivileged base Rate,Consistency
DIR + PR + CEOP,0.6682666666666667,0.7221333333333333,0.17843333333333333,0.3977,0.6639666666666666,0.26206666666666667,0.13396666666666668,0.6722,0.6604,0.33486666666666665,0.32603333333333334,0.3157666666666667,0.38676666666666665,798.6666666666666,438.3333333333333,396.6666666666667,217.33333333333334,330.3333333333333,80.66666666666667,160.0,51.333333333333336,468.3333333333333,357.6666666666667,236.66666666666666,166.0,0.7576333333333333,0.6988,0.7879999999999999,0.5737,0.8494666666666667
DIR + PR + ROC,0.6639666666666666,0.6984333333333334,0.22360000000000002,0.3898,0.39409999999999995,0.26753333333333335,0.3275,0.6722333333333333,0.6475333333333333,0.3315666666666666,0.2695666666666667,0.31783333333333336,0.46113333333333334,721.0,508.0,327.0,295.0,257.0,146.0,94.66666666666667,124.66666666666667,464.0,362.0,232.33333333333334,170.33333333333334,0.7001333333333332,0.6974,0.5648333333333334,0.5669000000000001,0.8456666666666667
DIR + EGR,0.6699,0.7193666666666667,0.18666666666666668,0.4324333333333333,0.5054,0.24016666666666667,0.21026666666666669,0.6665666666666666,0.6765,0.34630000000000005,0.28709999999999997,0.30996666666666667,0.4014333333333333,783.6666666666666,456.3333333333333,378.6666666666667,232.33333333333334,301.6666666666667,119.33333333333333,121.33333333333333,80.0,482.0,337.0,257.3333333333333,152.33333333333334,0.7491666666666666,0.7015333333333333,0.6795333333333332,0.6016666666666667,0.8561333333333333
DIR + EGR + EOP,0.6474000000000001,0.7112333333333334,0.1773,0.5360666666666667,0.5054,0.2083,0.21119999999999997,0.6328666666666667,0.6759666666666666,0.3872333333333333,0.2873333333333334,0.32406666666666667,0.40230000000000005,803.6666666666666,394.6666666666667,440.3333333333333,212.33333333333334,301.3333333333333,119.33333333333333,121.33333333333333,80.33333333333333,502.3333333333333,275.3333333333333,319.0,132.0,0.7486,0.6900333333333334,0.6789999999999999,0.6684,0.8236
DIR + EGR + CEOP,0.6605666666666666,0.7148333333333334,0.18513333333333334,0.46836666666666665,0.5068,0.2322666666666667,0.21186666666666668,0.6533,0.6748666666666666,0.36166666666666664,0.288,0.31679999999999997,0.40430000000000005,788.0,434.6666666666667,400.3333333333333,228.0,301.0,119.0,121.66666666666667,80.66666666666667,487.0,315.6666666666667,278.6666666666667,147.33333333333334,0.7479333333333334,0.6955,0.6790333333333333,0.6230666666666667,0.8522666666666666
DIR + EGR + ROC,0.6711666666666667,0.7238666666666665,0.17833333333333334,0.4589666666666666,0.49056666666666676,0.20863333333333334,0.22496666666666668,0.6701333333333332,0.6733333333333333,0.3511666666666667,0.2842333333333333,0.2914333333333334,0.40953333333333336,798.0,444.3333333333333,390.6666666666667,218.0,296.0,123.0,117.66666666666667,85.66666666666667,502.0,321.3333333333333,273.0,132.33333333333334,0.7436666666666666,0.7123666666666667,0.6646333333333333,0.6307,0.86
DIR + GSR,0.6623666666666667,0.7108,0.19613333333333335,0.43306666666666666,0.49960000000000004,0.2576333333333333,0.2207,0.6572999999999999,0.6722000000000001,0.3520666666666667,0.2877,0.3258666666666667,0.4099,768.6666666666666,457.3333333333333,377.6666666666667,247.33333333333334,297.6666666666667,120.66666666666667,120.0,84.0,471.0,336.6666666666667,257.6666666666667,163.33333333333334,0.7441,0.6908,0.6709999999999999,0.5929666666666668,0.8566333333333332
DIR + GSR + EOP,0.6438,0.7042999999999999,0.1880666666666667,0.5201666666666667,0.49960000000000004,0.23026666666666665,0.2207,0.6293666666666667,0.6722000000000001,0.38739999999999997,0.2877,0.3374,0.4099,786.0,405.6666666666667,429.3333333333333,230.0,297.6666666666667,120.66666666666667,120.0,84.0,488.3333333333333,285.0,309.3333333333333,146.0,0.7441,0.6816666666666666,0.6709999999999999,0.6491333333333333,0.8115
DIR + GSR + CEOP,0.6603333333333333,0.7124,0.19026666666666667,0.43306666666666666,0.5583666666666667,0.2576333333333333,0.1925,0.6572999999999999,0.6662666666666667,0.3520666666666667,0.30393333333333333,0.3258666666666667,0.4068333333333333,779.3333333333334,443.0,392.0,236.66666666666666,308.3333333333333,106.33333333333333,134.33333333333334,73.33333333333333,471.0,336.6666666666667,257.6666666666667,163.33333333333334,0.7475333333333335,0.6908,0.7113,0.5929666666666668,0.8506
DIR + GSR + ROC,0.6540666666666667,0.6846,0.23883333333333334,0.39386666666666664,0.3650333333333333,0.2961666666666667,0.3426,0.6557333333333334,0.6507333333333333,0.34136666666666665,0.25709999999999994,0.34126666666666666,0.4584,697.6666666666666,513.0,322.0,318.3333333333333,251.66666666666666,153.33333333333334,87.33333333333333,130.0,446.0,359.6666666666667,234.66666666666666,188.33333333333334,0.6957333333333334,0.6779000000000001,0.5443,0.5540333333333334,0.8574333333333333
Logistic Regression,0.6711666666666667,0.7143666666666667,0.1993666666666667,0.3749,0.5448666666666666,0.27513333333333334,0.20963333333333334,0.6763,0.6609666666666666,0.32639999999999997,0.30296666666666666,0.3194666666666666,0.42183333333333334,761.3333333333334,481.0,354.0,254.66666666666666,301.6666666666667,109.66666666666667,131.0,80.0,459.6666666666667,371.3333333333333,223.0,174.66666666666666,0.7406666666666667,0.6979666666666665,0.6952000000000002,0.5556333333333333,0.8561000000000001
EOP,0.6459666666666667,0.7108333333333333,0.17643333333333333,0.5331,0.5338666666666666,0.19403333333333336,0.22883333333333336,0.6421666666666668,0.6534666666666666,0.38243333333333335,0.3037666666666667,0.30736666666666673,0.4376333333333333,805.6666666666666,390.0,445.0,210.33333333333334,294.3333333333333,112.33333333333333,128.33333333333334,87.33333333333333,511.3333333333333,277.6666666666667,316.6666666666667,123.0,0.7316333333333332,0.6992333333333333,0.6791666666666667,0.6738333333333334,0.8014333333333333
CEOP,0.6709999999999999,0.7151333333333333,0.19746666666666668,0.3782666666666667,0.5518,0.2741,0.20276666666666665,0.6752333333333334,0.6625666666666666,0.32793333333333335,0.3038666666666667,0.3197666666666667,0.4176666666666667,764.6666666666666,477.3333333333333,357.6666666666667,251.33333333333334,304.3333333333333,108.0,132.66666666666666,77.33333333333333,460.3333333333333,369.3333333333333,225.0,174.0,0.7432333333333334,0.6975666666666666,0.7021333333333333,0.5578,0.8529333333333334
ROC,0.6576333333333334,0.681,0.2507333333333333,0.3469333333333333,0.3652,0.3138666666666667,0.36746666666666666,0.6698666666666666,0.6337666666666667,0.3216,0.2663,0.3388333333333333,0.47890000000000005,676.3333333333334,541.0,294.0,339.6666666666667,241.33333333333334,153.0,87.66666666666667,140.33333333333334,435.0,388.0,206.33333333333334,199.33333333333334,0.6793666666666667,0.6819333333333333,0.5285666666666667,0.5219999999999999,0.8482
GFC,0.5507,0.5185666666666667,0.2997666666666667,0.5679333333333333,0.6077,0.34923333333333334,0.3391,0.5530666666666667,0.5467,0.4053,0.31760000000000005,0.35569999999999996,0.47246666666666665,666.6666666666666,352.6666666666667,482.3333333333333,349.3333333333333,247.66666666666666,92.0,148.66666666666666,134.0,419.0,260.6666666666667,333.6666666666667,215.33333333333334,0.5412,0.5062333333333333,0.6405,0.6108333333333332,0.9447
GFC + EOP,0.5508666666666666,0.5268333333333334,0.2954333333333334,0.5816,0.5916,0.33443333333333336,0.35233333333333333,0.5542,0.5451333333333334,0.3986,0.35200000000000004,0.3491,0.48353333333333337,671.0,348.6666666666667,486.3333333333333,345.0,242.66666666666666,96.0,144.66666666666666,139.0,428.3333333333333,252.66666666666666,341.6666666666667,206.0,0.5387,0.5213666666666666,0.6258666666666667,0.6249666666666666,0.9269666666666666
GFC + CEOP,0.39186666666666664,0.12463333333333333,0.7508,0.25993333333333335,0.1541,0.9103666666666665,0.9326,0.4031,0.36976666666666663,0.7377666666666666,0.5853,0.5688666666666666,0.6364666666666667,82.33333333333333,643.0,192.0,933.6666666666666,26.0,204.0,36.666666666666664,355.6666666666667,56.333333333333336,439.0,155.33333333333334,578.0,0.1138,0.13026666666666667,0.10033333333333333,0.17253333333333332,0.9099333333333334
GFC + ROC,0.4113,0.0798,0.7788,0.16123333333333334,0.10353333333333332,0.9489,0.9606666666666667,0.43160000000000004,0.37133333333333335,0.7392666666666666,0.6091666666666667,0.5472333333333333,0.6294,47.333333333333336,714.0,121.0,968.6666666666666,15.0,216.0,24.666666666666668,366.6666666666667,32.333333333333336,498.0,96.33333333333333,602.0,0.07123333333333333,0.08463333333333332,0.06366666666666666,0.1048,0.9392999999999999
PR,0.3329666666666667,0.2925,0.5884,0.6251666666666668,0.4270333333333333,0.7138,0.8061666666666666,0.32916666666666666,0.3406666666666667,0.6719666666666666,0.5821333333333333,0.6699666666666667,0.6901999999999999,255.33333333333334,361.0,474.0,760.6666666666666,74.0,138.0,102.66666666666667,307.6666666666667,181.33333333333334,223.0,371.3333333333333,453.0,0.2647333333333333,0.3056333333333333,0.2838333333333333,0.4498333333333333,0.8409333333333334
PR + EOP,0.6454333333333334,0.7039333333333334,0.19086666666666666,0.49689999999999995,0.5234333333333333,0.2281,0.23773333333333335,0.6421,0.6518333333333333,0.37653333333333333,0.3026,0.32489999999999997,0.4399,781.0,413.6666666666667,421.3333333333333,235.0,291.0,114.66666666666667,126.0,90.66666666666667,490.0,299.0,295.3333333333333,144.33333333333334,0.7281333333333334,0.6897333333333333,0.6701,0.6390666666666667,0.7886666666666667
PR + CEOP,0.6656,0.7122666666666667,0.19716666666666668,0.3748333333333333,0.6071000000000001,0.2862,0.1788,0.6708333333333334,0.6550666666666667,0.33003333333333335,0.31806666666666666,0.32803333333333334,0.41983333333333334,766.3333333333334,465.6666666666667,369.3333333333333,249.66666666666666,313.3333333333333,94.33333333333333,146.33333333333334,68.33333333333333,453.0,371.3333333333333,223.0,181.33333333333334,0.7448333333333333,0.6910666666666666,0.7386666666666667,0.5501666666666667,0.8368333333333333
PR + ROC,0.6585333333333333,0.6888333333333333,0.2363666666666667,0.3808666666666667,0.3733333333333333,0.27896666666666664,0.36169999999999997,0.6706333333333333,0.6346666666666666,0.33,0.26943333333333336,0.32353333333333334,0.4771,700.6666666666666,518.3333333333334,316.6666666666667,315.3333333333333,244.0,151.0,89.66666666666667,137.66666666666666,456.6666666666667,367.3333333333333,227.0,177.66666666666666,0.6810333333333333,0.6928333333333333,0.5359333333333334,0.5566,0.8374333333333333
EGR,0.6542333333333333,0.6993,0.21126666666666663,0.44446666666666673,0.4329,0.24286666666666668,0.30856666666666666,0.6594666666666668,0.6438666666666667,0.3549333333333333,0.28286666666666666,0.318,0.4630666666666667,744.3333333333334,466.6666666666667,368.3333333333333,271.6666666666667,264.0,136.66666666666666,104.0,117.66666666666667,480.3333333333333,330.0,264.3333333333333,154.0,0.7039666666666667,0.6964666666666667,0.5912666666666666,0.6060333333333333,0.8338333333333333
