,Accuracy,F1 Score,Theil Index,False Positive Rate - Unprivileged,False Positive Rate - Privileged,False Negative Rate - Unprivileged,False Negative Rate - Privileged,Accuracy - Unprivileged,Accuracy - Privileged,False Discovery Rate - Unprivileged,False Discovery Rate - Privileged,False Omission Rate - Unprivileged,False Omission Rate - Privileged,Num True Pos,Num True Neg,Num False Pos,Num False Neg,Num True Pos - Privileged,Num True Neg - Privileged,Num False Pos - Privileged,Num False Neg - Privileged,Num True Pos - Unprivileged,Num True Neg - Unprivileged,Num False Pos - Unprivileged,Num False Neg - Unprivileged,F1 Score - Privileged,F1 Score - Unprivileged,Privileged base Rate,Unprivileged base Rate,Consistency
PR + EOP,0.8933,0.501,0.08846666666666668,0.0378,0.03903333333333334,0.6099,0.5734666666666667,0.8301333333333334,0.8951000000000001,0.2381,0.3915333333333333,0.15806666666666666,0.07743333333333333,490.0,7680.666666666667,311.6666666666667,664.6666666666666,467.3333333333333,7487.666666666667,304.0,628.3333333333334,22.666666666666668,193.0,7.666666666666667,36.333333333333336,0.5006,0.5047666666666667,0.0868,0.11646666666666668,0.9387333333333333
PR + CEOP,0.8832333333333334,0.22599999999999998,0.11873333333333332,0.051,0.007766666666666667,0.5758333333333333,0.8792666666666666,0.8275666666666667,0.8849,0.27663333333333334,0.31543333333333334,0.15236666666666668,0.11073333333333334,157.33333333333334,7921.666666666667,70.66666666666667,997.3333333333334,132.66666666666666,7731.333333333333,60.333333333333336,963.0,24.666666666666668,190.33333333333334,10.333333333333334,34.333333333333336,0.20366666666666666,0.5224333333333334,0.021699999999999997,0.13446666666666668,0.9724
PR + ROC,0.8915333333333334,0.37043333333333334,0.10473333333333334,0.029833333333333333,0.016033333333333333,0.7019666666666667,0.7482666666666667,0.8160333333333334,0.8937333333333334,0.22586666666666666,0.3108,0.17603333333333335,0.09653333333333332,293.6666666666667,7861.333333333333,131.0,861.0,276.3333333333333,7666.666666666667,125.0,819.3333333333334,17.333333333333332,194.66666666666666,6.0,41.666666666666664,0.36766666666666664,0.4178333333333333,0.04516666666666666,0.08979999999999999,0.9651666666666667
EGR,0.8999333333333333,0.5239333333333334,0.085,0.027966666666666667,0.03316666666666667,0.7061666666666667,0.5560333333333333,0.8176,0.9023,0.2434333333333333,0.3472,0.1762,0.0748,503.6666666666667,7728.0,264.3333333333333,651.0,486.3333333333333,7533.0,258.6666666666667,609.3333333333334,17.333333333333332,195.0,5.666666666666667,41.666666666666664,0.5284666666666666,0.42183333333333334,0.08383333333333333,0.08863333333333334,0.949
EGR + EOP,0.8856333333333333,0.39353333333333335,0.10323333333333333,0.027966666666666667,0.029033333333333338,0.7061666666666667,0.7054666666666667,0.8176,0.8876666666666667,0.2434333333333333,0.40750000000000003,0.1762,0.09263333333333333,340.6666666666667,7760.333333333333,232.0,814.0,323.3333333333333,7565.333333333333,226.33333333333334,772.3333333333334,17.333333333333332,195.0,5.666666666666667,41.666666666666664,0.3921666666666666,0.42183333333333334,0.06183333333333333,0.08863333333333334,0.9400333333333334
EGR + CEOP,0.8814666666666667,0.19213333333333335,0.12133333333333333,0.027200000000000002,0.0074333333333333335,0.7277333333333335,0.8938666666666667,0.8167333333333334,0.8833666666666667,0.16343333333333335,0.34526666666666667,0.17633333333333334,0.1123,133.66666666666666,7929.333333333333,63.0,1021.0,117.0,7734.0,57.666666666666664,978.6666666666666,16.666666666666668,195.33333333333334,5.333333333333333,42.333333333333336,0.18003333333333335,0.35336666666666666,0.019666666666666666,0.08583333333333333,0.9757666666666666
EGR + ROC,0.8829666666666668,0.1864,0.11593333333333333,0.015,0.013933333333333332,0.8735666666666667,0.8318333333333333,0.7892666666666667,0.8856666666666667,0.09676666666666667,0.12186666666666666,0.2054666666666667,0.10446666666666667,195.33333333333334,7881.0,111.33333333333333,959.3333333333334,188.0,7683.333333333333,108.33333333333333,907.6666666666666,7.333333333333333,197.66666666666666,3.0,51.666666666666664,0.18733333333333335,0.1648,0.03333333333333333,0.04006666666666667,0.9805999999999999
GSR,0.9011,0.5201666666666667,0.08563333333333334,0.03363333333333333,0.030033333333333332,0.6183,0.5729,0.8342333333333333,0.9030666666666667,0.22399999999999998,0.3332,0.15803333333333333,0.07666666666666667,490.6666666666667,7751.666666666667,240.66666666666666,664.0,468.0,7557.666666666667,234.0,627.6666666666666,22.666666666666668,194.0,6.666666666666667,36.333333333333336,0.5205666666666667,0.51,0.079,0.11336666666666666,0.9514333333333335
GSR + EOP,0.8895333333333334,0.45459999999999995,0.09486666666666667,0.03363333333333333,0.035333333333333335,0.6443333333333333,0.6304333333333334,0.8276666666666667,0.8913000000000001,0.23596666666666666,0.3894,0.16423333333333331,0.08403333333333333,426.0,7710.333333333333,282.0,728.6666666666666,405.0,7516.333333333333,275.3333333333333,690.6666666666666,21.0,194.0,6.666666666666667,38.0,0.4531,0.4847333333333333,0.07656666666666667,0.10683333333333334,0.9375333333333332
GSR + CEOP,0.8786999999999999,0.12566666666666668,0.12660000000000002,0.03363333333333333,0.0036999999999999997,0.6183,0.9476333333333334,0.8342333333333333,0.8799666666666667,0.22399999999999998,0.3386,0.15803333333333333,0.11793333333333333,80.33333333333333,7957.0,35.333333333333336,1074.3333333333333,57.666666666666664,7763.0,28.666666666666668,1038.0,22.666666666666668,194.0,6.666666666666667,36.333333333333336,0.09666666666666666,0.51,0.009699999999999999,0.11336666666666666,0.9851666666666666
GSR + ROC,0.8895666666666666,0.5209,0.07823333333333334,0.0766,0.05936666666666667,0.5599,0.4540666666666667,0.8097,0.8919,0.32243333333333335,0.3947333333333334,0.15113333333333334,0.06176666666666667,623.0,7514.0,478.3333333333333,531.6666666666666,597.6666666666666,7329.0,462.6666666666667,498.0,25.333333333333332,185.0,15.666666666666666,33.666666666666664,0.5223000000000001,0.4898666666666666,0.11933333333333335,0.157,0.9408333333333333
